-139.266,762.087,218.193,147.862,-1.274,175.801,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-152.201,727.706,199.152,152.525,-5.203,178.297,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-151.305,699.641,185.276,155.273,-5.880,178.684,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-144.278,667.389,170.591,157.899,-5.243,178.432,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-139.189,642.600,160.565,159.898,-4.818,178.289,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-149.324,618.460,153.378,163.055,-8.234,179.396,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-146.286,628.688,156.402,161.820,-7.085,179.069,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-174.371,635.262,164.035,163.246,-13.956,-178.563,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-108.990,629.229,155.752,158.379,2.405,175.740,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-111.793,639.514,159.537,157.571,2.165,175.755,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-116.804,661.157,168.033,155.861,1.673,175.718,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-125.064,697.602,184.068,152.957,0.795,175.672,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-132.383,730.527,200.622,150.274,-0.018,175.656,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-136.198,747.576,210.030,148.858,-0.447,175.665,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-144.527,784.841,232.693,145.686,-1.405,175.721,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-152.575,820.877,257.611,142.501,-2.362,175.831,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-185.433,793.319,241.518,147.926,-10.282,-178.559,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-152.716,645.650,163.031,160.509,-7.622,179.477,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-105.891,601.150,146.261,160.714,2.589,176.115,-147.391,-927.965,35.764,-160.080,-4.470,-2.466
-112.041,628.803,155.489,158.580,1.958,176.032,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-118.783,659.120,167.011,156.211,1.252,175.967,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-132.007,718.677,194.253,151.434,-0.170,175.923,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-138.803,749.251,210.823,148.900,-0.924,175.948,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-148.706,793.833,238.468,145.082,-2.056,176.048,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-151.143,804.770,245.866,144.122,-2.340,176.085,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-181.935,796.478,242.962,147.355,-9.358,-179.147,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-174.045,760.873,219.782,150.543,-8.695,-179.645,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-173.478,758.281,218.200,150.771,-8.648,-179.679,-147.391,-927.965,35.765,-160.080,-4.470,-2.466
-164.180,716.362,194.662,154.368,-7.863,179.805,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-157.327,681.344,177.724,157.345,-7.427,179.520,-147.390,-927.965,35.765,-160.080,-4.470,-2.466
-169.202,654.456,169.078,160.865,-11.410,-179.081,-147.391,-927.966,35.765,-160.080,-4.470,-2.466
-178.907,698.172,188.921,157.206,-12.122,-178.334,-153.921,-967.335,58.141,-163.940,-3.989,-2.182
-178.907,698.172,188.922,157.206,-12.122,-178.334,-146.541,-926.232,75.747,-151.026,-5.861,-2.958
-178.907,698.172,188.921,157.206,-12.122,-178.334,-154.142,-972.555,119.310,-153.227,-5.700,-2.629
-178.908,698.172,188.922,157.206,-12.122,-178.334,-154.809,-976.351,122.042,-153.512,4.976,-23.703
-178.908,698.173,188.921,157.206,-12.122,-178.334,-154.789,-976.296,122.011,-153.902,6.872,-27.554
-178.908,698.172,188.922,157.206,-12.122,-178.334,-154.810,-976.319,122.019,-157.888,15.758,-47.589
-178.908,698.172,188.922,157.206,-12.122,-178.334,-154.826,-976.375,122.025,-161.515,19.908,-59.360
-178.907,698.172,188.921,157.206,-12.122,-178.334,-154.825,-976.370,122.025,-167.484,24.016,-75.221
-178.908,698.172,188.921,157.206,-12.122,-178.334,-154.838,-976.388,122.022,171.238,25.541,-123.504
-178.907,698.171,188.921,157.206,-12.122,-178.334,-154.835,-976.384,122.017,169.639,24.971,-127.249
-178.908,698.172,188.922,157.206,-12.122,-178.334,-150.359,-949.443,104.183,151.455,9.333,-176.822
-178.908,698.172,188.921,157.206,-12.122,-178.334,-136.799,-867.616,58.960,143.322,11.009,-178.271
